Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Unregistered User,Chrome 89.0.4389.114,,,2021-04-13 19:49:19,2021-04-13 19:51:48,2m - 28.567s,PASSED
,,,,,,,
Test Cases/Unregistered user CANNOT sign in,Chrome 89.0.4389.114,,,2021-04-13 19:49:20,2021-04-13 19:49:35,14.712s,PASSED
"openBrowser("""")",Chrome 89.0.4389.114,,,2021-04-13 19:49:20,2021-04-13 19:49:23,2.430s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.114,,,2021-04-13 19:49:23,2021-04-13 19:49:27,4.771s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 89.0.4389.114,,,2021-04-13 19:49:27,2021-04-13 19:49:30,2.555s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test"")",Chrome 89.0.4389.114,,,2021-04-13 19:49:30,2021-04-13 19:49:31,0.892s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""P9ET2sDE0SE="")",Chrome 89.0.4389.114,,,2021-04-13 19:49:31,2021-04-13 19:49:31,0.359s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 89.0.4389.114,,,2021-04-13 19:49:31,2021-04-13 19:49:32,0.319s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_The email address is badly formatted""), 0)",Chrome 89.0.4389.114,,,2021-04-13 19:49:32,2021-04-13 19:49:32,0.495s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""YsxTccsmuDoDBwXzvpNmKQ=="")",Chrome 89.0.4389.114,,,2021-04-13 19:49:32,2021-04-13 19:49:32,0.341s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 89.0.4389.114,,,2021-04-13 19:49:32,2021-04-13 19:49:33,0.411s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test@gmail.com"")",Chrome 89.0.4389.114,,,2021-04-13 19:49:33,2021-04-13 19:49:34,0.807s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 89.0.4389.114,,,2021-04-13 19:49:34,2021-04-13 19:49:34,0.306s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_There is no user record corresponding t_0b1d2f""), 0)",Chrome 89.0.4389.114,,,2021-04-13 19:49:34,2021-04-13 19:49:34,0.577s,PASSED
closeBrowser(),Chrome 89.0.4389.114,,,2021-04-13 19:49:34,2021-04-13 19:49:35,0.113s,PASSED
,,,,,,,
Test Cases/View Listing NOT Signed in,Chrome 89.0.4389.114,,,2021-04-13 19:49:35,2021-04-13 19:49:54,19.245s,PASSED
"openBrowser("""")",Chrome 89.0.4389.114,,,2021-04-13 19:49:35,2021-04-13 19:49:36,1.109s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.114,,,2021-04-13 19:49:36,2021-04-13 19:49:52,15.706s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Listings""))",Chrome 89.0.4389.114,,,2021-04-13 19:49:52,2021-04-13 19:49:53,1.532s,PASSED
"click(findTestObject(""Object Repository/Page_Search/div_Search Listings""))",Chrome 89.0.4389.114,,,2021-04-13 19:49:53,2021-04-13 19:49:54,0.529s,PASSED
closeBrowser(),Chrome 89.0.4389.114,,,2021-04-13 19:49:54,2021-04-13 19:49:54,0.120s,PASSED
,,,,,,,
Test Cases/View listing Main page,Chrome 89.0.4389.114,,,2021-04-13 19:49:54,2021-04-13 19:50:07,13.438s,PASSED
"openBrowser("""")",Chrome 89.0.4389.114,,,2021-04-13 19:49:54,2021-04-13 19:49:55,1.112s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.114,,,2021-04-13 19:49:55,2021-04-13 19:50:01,6.099s,PASSED
"click(findTestObject(""Object Repository/Page_Home/div_5 New River Dr915""))",Chrome 89.0.4389.114,,,2021-04-13 19:50:01,2021-04-13 19:50:06,4.518s,PASSED
"click(findTestObject(""Object Repository/Page_View Listing/div_The Best off-campus living option in Ra_9574c9""))",Chrome 89.0.4389.114,,,2021-04-13 19:50:06,2021-04-13 19:50:06,0.656s,PASSED
"click(findTestObject(""Object Repository/Page_View Listing/div_HouseMonthly Rent 915Date of Availabili_1384a2""))",Chrome 89.0.4389.114,,,2021-04-13 19:50:06,2021-04-13 19:50:07,0.296s,PASSED
"click(findTestObject(""Object Repository/Page_View Listing/div""))",Chrome 89.0.4389.114,,,2021-04-13 19:50:07,2021-04-13 19:50:07,0.420s,PASSED
closeBrowser(),Chrome 89.0.4389.114,,,2021-04-13 19:50:07,2021-04-13 19:50:07,0.123s,PASSED
,,,,,,,
Test Cases/Access Facebook,Chrome 89.0.4389.114,,,2021-04-13 19:50:07,2021-04-13 19:50:25,17.916s,PASSED
"openBrowser("""")",Chrome 89.0.4389.114,,,2021-04-13 19:50:07,2021-04-13 19:50:08,1.004s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.114,,,2021-04-13 19:50:08,2021-04-13 19:50:18,9.230s,PASSED
"click(findTestObject(""Object Repository/Page_Home/div_Welcome To Jarrett Properties""))",Chrome 89.0.4389.114,,,2021-04-13 19:50:18,2021-04-13 19:50:19,0.846s,PASSED
"click(findTestObject(""Page_Home/path""))",Chrome 89.0.4389.114,,,2021-04-13 19:50:19,2021-04-13 19:50:25,6.478s,PASSED
closeBrowser(),Chrome 89.0.4389.114,,,2021-04-13 19:50:25,2021-04-13 19:50:25,0.151s,PASSED
,,,,,,,
Test Cases/Realtor Button,Chrome 89.0.4389.114,,,2021-04-13 19:50:25,2021-04-13 19:51:09,43.903s,PASSED
"openBrowser("""")",Chrome 89.0.4389.114,,,2021-04-13 19:50:25,2021-04-13 19:50:26,0.919s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.114,,,2021-04-13 19:50:26,2021-04-13 19:50:32,5.750s,PASSED
"click(findTestObject(""Object Repository/Page_Home/h1_Welcome To Jarrett Properties""))",Chrome 89.0.4389.114,,,2021-04-13 19:50:32,2021-04-13 19:50:33,0.859s,PASSED
"click(findTestObject(""Object Repository/Page_Home/img""))",Chrome 89.0.4389.114,,,2021-04-13 19:50:33,2021-04-13 19:51:09,36.059s,PASSED
closeBrowser(),Chrome 89.0.4389.114,,,2021-04-13 19:51:09,2021-04-13 19:51:09,0.122s,PASSED
,,,,,,,
Test Cases/Equal Housing Button,Chrome 89.0.4389.114,,,2021-04-13 19:51:09,2021-04-13 19:51:48,38.680s,PASSED
"openBrowser("""")",Chrome 89.0.4389.114,,,2021-04-13 19:51:09,2021-04-13 19:51:10,0.970s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.114,,,2021-04-13 19:51:10,2021-04-13 19:51:15,4.671s,PASSED
"click(findTestObject(""Object Repository/Page_Home/h1_Welcome To Jarrett Properties""))",Chrome 89.0.4389.114,,,2021-04-13 19:51:15,2021-04-13 19:51:16,0.838s,PASSED
"click(findTestObject(""Object Repository/Page_Home/img""))",Chrome 89.0.4389.114,,,2021-04-13 19:51:16,2021-04-13 19:51:48,31.895s,PASSED
closeBrowser(),Chrome 89.0.4389.114,,,2021-04-13 19:51:48,2021-04-13 19:51:48,0.121s,PASSED
