Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Unregistered User,Chrome 92.0.4515.159,,,2021-08-23 15:31:43,2021-08-23 15:32:26,42.968s,PASSED
,,,,,,,
Test Cases/Unregistered user CANNOT sign in,Chrome 92.0.4515.159,,,2021-08-23 15:31:43,2021-08-23 15:31:52,9.533s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-23 15:31:43,2021-08-23 15:31:45,1.833s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.159,,,2021-08-23 15:31:45,2021-08-23 15:31:46,1.440s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.159,,,2021-08-23 15:31:46,2021-08-23 15:31:48,1.219s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test"")",Chrome 92.0.4515.159,,,2021-08-23 15:31:48,2021-08-23 15:31:48,0.824s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""P9ET2sDE0SE="")",Chrome 92.0.4515.159,,,2021-08-23 15:31:48,2021-08-23 15:31:49,0.350s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 92.0.4515.159,,,2021-08-23 15:31:49,2021-08-23 15:31:49,0.416s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_The email address is badly formatted""), 0)",Chrome 92.0.4515.159,,,2021-08-23 15:31:49,2021-08-23 15:31:50,0.594s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""YsxTccsmuDoDBwXzvpNmKQ=="")",Chrome 92.0.4515.159,,,2021-08-23 15:31:50,2021-08-23 15:31:50,0.323s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 92.0.4515.159,,,2021-08-23 15:31:50,2021-08-23 15:31:50,0.288s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test@gmail.com"")",Chrome 92.0.4515.159,,,2021-08-23 15:31:50,2021-08-23 15:31:51,0.889s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 92.0.4515.159,,,2021-08-23 15:31:51,2021-08-23 15:31:52,0.309s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_There is no user record corresponding t_0b1d2f""), 0)",Chrome 92.0.4515.159,,,2021-08-23 15:31:52,2021-08-23 15:31:52,0.682s,PASSED
closeBrowser(),Chrome 92.0.4515.159,,,2021-08-23 15:31:52,2021-08-23 15:31:52,0.112s,PASSED
,,,,,,,
Test Cases/View Listing NOT Signed in,Chrome 92.0.4515.159,,,2021-08-23 15:31:52,2021-08-23 15:31:57,4.880s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-23 15:31:53,2021-08-23 15:31:54,0.930s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.159,,,2021-08-23 15:31:54,2021-08-23 15:31:55,1.329s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Listings""))",Chrome 92.0.4515.159,,,2021-08-23 15:31:55,2021-08-23 15:31:56,1.229s,PASSED
"click(findTestObject(""Object Repository/Page_Search/div_Search Listings""))",Chrome 92.0.4515.159,,,2021-08-23 15:31:56,2021-08-23 15:31:57,1.117s,PASSED
closeBrowser(),Chrome 92.0.4515.159,,,2021-08-23 15:31:57,2021-08-23 15:31:57,0.105s,PASSED
,,,,,,,
Test Cases/View listing Main page,Chrome 92.0.4515.159,,,2021-08-23 15:31:57,2021-08-23 15:32:04,6.945s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-23 15:31:57,2021-08-23 15:31:58,0.968s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.159,,,2021-08-23 15:31:58,2021-08-23 15:32:00,1.398s,PASSED
"click(findTestObject(""Object Repository/Page_Home/div_5 New River Dr915""))",Chrome 92.0.4515.159,,,2021-08-23 15:32:00,2021-08-23 15:32:03,3.053s,PASSED
"click(findTestObject(""Object Repository/Page_View Listing/div_The Best off-campus living option in Ra_9574c9""))",Chrome 92.0.4515.159,,,2021-08-23 15:32:03,2021-08-23 15:32:03,0.315s,PASSED
"click(findTestObject(""Object Repository/Page_View Listing/div_HouseMonthly Rent 915Date of Availabili_1384a2""))",Chrome 92.0.4515.159,,,2021-08-23 15:32:03,2021-08-23 15:32:03,0.300s,PASSED
"click(findTestObject(""Object Repository/Page_View Listing/div""))",Chrome 92.0.4515.159,,,2021-08-23 15:32:03,2021-08-23 15:32:04,0.652s,PASSED
closeBrowser(),Chrome 92.0.4515.159,,,2021-08-23 15:32:04,2021-08-23 15:32:04,0.108s,PASSED
,,,,,,,
Test Cases/Access Facebook,Chrome 92.0.4515.159,,,2021-08-23 15:32:04,2021-08-23 15:32:11,6.784s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-23 15:32:04,2021-08-23 15:32:05,0.899s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.159,,,2021-08-23 15:32:05,2021-08-23 15:32:07,1.397s,PASSED
"click(findTestObject(""Object Repository/Page_Home/div_Welcome To Jarrett Properties""))",Chrome 92.0.4515.159,,,2021-08-23 15:32:07,2021-08-23 15:32:08,1.124s,PASSED
"click(findTestObject(""Page_Home/path""))",Chrome 92.0.4515.159,,,2021-08-23 15:32:08,2021-08-23 15:32:11,3.044s,PASSED
closeBrowser(),Chrome 92.0.4515.159,,,2021-08-23 15:32:11,2021-08-23 15:32:11,0.134s,PASSED
,,,,,,,
Test Cases/Realtor Button,Chrome 92.0.4515.159,,,2021-08-23 15:32:11,2021-08-23 15:32:19,7.866s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-23 15:32:11,2021-08-23 15:32:12,0.853s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.159,,,2021-08-23 15:32:12,2021-08-23 15:32:14,1.677s,PASSED
"click(findTestObject(""Object Repository/Page_Home/h1_Welcome To Jarrett Properties""))",Chrome 92.0.4515.159,,,2021-08-23 15:32:14,2021-08-23 15:32:15,1.395s,PASSED
"click(findTestObject(""Object Repository/Page_Home/img""))",Chrome 92.0.4515.159,,,2021-08-23 15:32:15,2021-08-23 15:32:19,3.678s,PASSED
closeBrowser(),Chrome 92.0.4515.159,,,2021-08-23 15:32:19,2021-08-23 15:32:19,0.114s,PASSED
,,,,,,,
Test Cases/Equal Housing Button,Chrome 92.0.4515.159,,,2021-08-23 15:32:19,2021-08-23 15:32:26,6.686s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-23 15:32:19,2021-08-23 15:32:20,0.877s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.159,,,2021-08-23 15:32:20,2021-08-23 15:32:21,1.335s,PASSED
"click(findTestObject(""Object Repository/Page_Home/h1_Welcome To Jarrett Properties""))",Chrome 92.0.4515.159,,,2021-08-23 15:32:21,2021-08-23 15:32:22,0.900s,PASSED
"click(findTestObject(""Object Repository/Page_Home/img""))",Chrome 92.0.4515.159,,,2021-08-23 15:32:22,2021-08-23 15:32:25,3.314s,PASSED
