Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Unregistered User,Chrome 94.0.4606.81,,,2021-10-18 14:16:23,2021-10-18 14:17:54,1m - 31.064s,PASSED
,,,,,,,
Test Cases/Unregistered user CANNOT sign in,Chrome 94.0.4606.81,,,2021-10-18 14:16:24,2021-10-18 14:16:35,11.057s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-18 14:16:24,2021-10-18 14:16:26,2.014s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 94.0.4606.81,,,2021-10-18 14:16:26,2021-10-18 14:16:28,2.518s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 94.0.4606.81,,,2021-10-18 14:16:28,2021-10-18 14:16:30,1.562s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test"")",Chrome 94.0.4606.81,,,2021-10-18 14:16:30,2021-10-18 14:16:31,1.038s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""P9ET2sDE0SE="")",Chrome 94.0.4606.81,,,2021-10-18 14:16:31,2021-10-18 14:16:32,0.471s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 94.0.4606.81,,,2021-10-18 14:16:32,2021-10-18 14:16:32,0.303s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_The email address is badly formatted""), 0)",Chrome 94.0.4606.81,,,2021-10-18 14:16:32,2021-10-18 14:16:32,0.481s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""YsxTccsmuDoDBwXzvpNmKQ=="")",Chrome 94.0.4606.81,,,2021-10-18 14:16:32,2021-10-18 14:16:33,0.310s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 94.0.4606.81,,,2021-10-18 14:16:33,2021-10-18 14:16:33,0.292s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test@gmail.com"")",Chrome 94.0.4606.81,,,2021-10-18 14:16:33,2021-10-18 14:16:34,0.773s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 94.0.4606.81,,,2021-10-18 14:16:34,2021-10-18 14:16:34,0.293s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_There is no user record corresponding t_0b1d2f""), 0)",Chrome 94.0.4606.81,,,2021-10-18 14:16:34,2021-10-18 14:16:35,0.581s,PASSED
closeBrowser(),Chrome 94.0.4606.81,,,2021-10-18 14:16:35,2021-10-18 14:16:35,0.124s,PASSED
,,,,,,,
Test Cases/View Listing NOT Signed in,Chrome 94.0.4606.81,,,2021-10-18 14:16:35,2021-10-18 14:16:44,9.225s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-18 14:16:35,2021-10-18 14:16:36,0.985s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 94.0.4606.81,,,2021-10-18 14:16:36,2021-10-18 14:16:42,5.830s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Listings""))",Chrome 94.0.4606.81,,,2021-10-18 14:16:42,2021-10-18 14:16:43,0.892s,PASSED
"click(findTestObject(""Object Repository/Page_Search/div_Search Listings""))",Chrome 94.0.4606.81,,,2021-10-18 14:16:43,2021-10-18 14:16:44,1.240s,PASSED
closeBrowser(),Chrome 94.0.4606.81,,,2021-10-18 14:16:44,2021-10-18 14:16:44,0.115s,PASSED
,,,,,,,
Test Cases/View listing Main page,Chrome 94.0.4606.81,,,2021-10-18 14:16:44,2021-10-18 14:16:55,10.730s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-18 14:16:44,2021-10-18 14:16:45,0.899s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 94.0.4606.81,,,2021-10-18 14:16:45,2021-10-18 14:16:52,6.641s,PASSED
"click(findTestObject(""Object Repository/Page_Home/div_5 New River Dr915""))",Chrome 94.0.4606.81,,,2021-10-18 14:16:52,2021-10-18 14:16:54,2.328s,PASSED
"click(findTestObject(""Object Repository/Page_View Listing/div_The Best off-campus living option in Ra_9574c9""))",Chrome 94.0.4606.81,,,2021-10-18 14:16:54,2021-10-18 14:16:54,0.300s,PASSED
"click(findTestObject(""Object Repository/Page_View Listing/div_HouseMonthly Rent 915Date of Availabili_1384a2""))",Chrome 94.0.4606.81,,,2021-10-18 14:16:54,2021-10-18 14:16:55,0.287s,PASSED
closeBrowser(),Chrome 94.0.4606.81,,,2021-10-18 14:16:55,2021-10-18 14:16:55,0.121s,PASSED
,,,,,,,
Test Cases/Access Facebook,Chrome 94.0.4606.81,,,2021-10-18 14:16:55,2021-10-18 14:17:08,12.846s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-18 14:16:55,2021-10-18 14:16:56,0.865s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 94.0.4606.81,,,2021-10-18 14:16:56,2021-10-18 14:16:58,2.700s,PASSED
"click(findTestObject(""Object Repository/Page_Home/div_Welcome To Jarrett Properties""))",Chrome 94.0.4606.81,,,2021-10-18 14:16:58,2021-10-18 14:16:59,1.076s,PASSED
"click(findTestObject(""Page_Home/path""))",Chrome 94.0.4606.81,,,2021-10-18 14:16:59,2021-10-18 14:17:07,7.918s,PASSED
closeBrowser(),Chrome 94.0.4606.81,,,2021-10-18 14:17:07,2021-10-18 14:17:08,0.141s,PASSED
,,,,,,,
Test Cases/Realtor Button,Chrome 94.0.4606.81,,,2021-10-18 14:17:08,2021-10-18 14:17:21,13.624s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-18 14:17:08,2021-10-18 14:17:09,0.919s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 94.0.4606.81,,,2021-10-18 14:17:09,2021-10-18 14:17:12,3.531s,PASSED
"click(findTestObject(""Object Repository/Page_Home/h1_Welcome To Jarrett Properties""))",Chrome 94.0.4606.81,,,2021-10-18 14:17:12,2021-10-18 14:17:13,0.669s,PASSED
"click(findTestObject(""Object Repository/Page_Home/img""))",Chrome 94.0.4606.81,,,2021-10-18 14:17:13,2021-10-18 14:17:21,8.212s,PASSED
closeBrowser(),Chrome 94.0.4606.81,,,2021-10-18 14:17:21,2021-10-18 14:17:21,0.137s,PASSED
,,,,,,,
Test Cases/Equal Housing Button,Chrome 94.0.4606.81,,,2021-10-18 14:17:21,2021-10-18 14:17:47,26.161s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-18 14:17:21,2021-10-18 14:17:22,0.921s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 94.0.4606.81,,,2021-10-18 14:17:22,2021-10-18 14:17:29,7.254s,PASSED
"click(findTestObject(""Object Repository/Page_Home/h1_Welcome To Jarrett Properties""))",Chrome 94.0.4606.81,,,2021-10-18 14:17:29,2021-10-18 14:17:30,0.615s,PASSED
"click(findTestObject(""Object Repository/Page_Home/img""))",Chrome 94.0.4606.81,,,2021-10-18 14:17:30,2021-10-18 14:17:47,17.102s,PASSED
closeBrowser(),Chrome 94.0.4606.81,,,2021-10-18 14:17:47,2021-10-18 14:17:47,0.122s,PASSED
,,,,,,,
Test Cases/Contact,Chrome 94.0.4606.81,,,2021-10-18 14:17:47,2021-10-18 14:17:54,7.139s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-18 14:17:47,2021-10-18 14:17:48,0.946s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 94.0.4606.81,,,2021-10-18 14:17:48,2021-10-18 14:17:52,3.984s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Contact""))",Chrome 94.0.4606.81,,,2021-10-18 14:17:52,2021-10-18 14:17:53,0.441s,PASSED
"click(findTestObject(""Object Repository/Page_Contact Us/h2_Email us""))",Chrome 94.0.4606.81,,,2021-10-18 14:17:53,2021-10-18 14:17:53,0.594s,PASSED
"click(findTestObject(""Object Repository/Page_Contact Us/h4_Call or Text 123-456-7890""))",Chrome 94.0.4606.81,,,2021-10-18 14:17:53,2021-10-18 14:17:54,0.371s,PASSED
"click(findTestObject(""Object Repository/Page_Contact Us/h4_Send us a Facebook Message""))",Chrome 94.0.4606.81,,,2021-10-18 14:17:54,2021-10-18 14:17:54,0.513s,PASSED
closeBrowser(),Chrome 94.0.4606.81,,,2021-10-18 14:17:54,2021-10-18 14:17:54,0.117s,PASSED
