Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Owner2,Chrome 93.0.4577.82,,,2021-09-20 16:05:32,2021-09-20 16:07:28,1m - 56.206s,PASSED
,,,,,,,
Test Cases/Owner/Mark Rent as Paid,Chrome 93.0.4577.82,,,2021-09-20 16:05:32,2021-09-20 16:05:47,14.357s,PASSED
"openBrowser("""")",Chrome 93.0.4577.82,,,2021-09-20 16:05:33,2021-09-20 16:05:35,1.929s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 93.0.4577.82,,,2021-09-20 16:05:35,2021-09-20 16:05:36,1.832s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 93.0.4577.82,,,2021-09-20 16:05:36,2021-09-20 16:05:40,3.907s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 93.0.4577.82,,,2021-09-20 16:05:40,2021-09-20 16:05:41,0.946s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 93.0.4577.82,,,2021-09-20 16:05:41,2021-09-20 16:05:42,0.375s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 93.0.4577.82,,,2021-09-20 16:05:42,2021-09-20 16:05:42,0.318s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 93.0.4577.82,,,2021-09-20 16:05:42,2021-09-20 16:05:43,1.335s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_Mark Rent as Paid""))",Chrome 93.0.4577.82,,,2021-09-20 16:05:43,2021-09-20 16:05:45,1.177s,PASSED
"click(findTestObject(""Object Repository/Page_Mark Rent as Paid/input_Mark Rent as Paid_fees""))",Chrome 93.0.4577.82,,,2021-09-20 16:05:45,2021-09-20 16:05:46,1.332s,PASSED
"click(findTestObject(""Object Repository/Page_Mark Rent as Paid/input_Mark Rent as Paid_fees""))",Chrome 93.0.4577.82,,,2021-09-20 16:05:46,2021-09-20 16:05:46,0.387s,PASSED
